time_id,year,month,dayweek,hour
29564,2013,4,Sunday,20.0
29565,2013,4,Friday,16.0
29566,2013,4,Friday,8.0
29567,2013,4,Thursday,9.0
29568,2013,4,Friday,9.0
29569,2013,4,Friday,17.0
29570,2019,2,Thursday,2.0
29571,2019,2,Wednesday,13.0
29572,2003,1,Tuesday,20.0
29573,2003,1,Wednesday,8.0
29574,2003,1,Wednesday,13.0
29575,2003,1,Friday,11.0
29576,2003,1,Monday,17.0
29577,2003,1,Thursday,9.0
29578,1998,3,Wednesday,11.0
29579,1998,3,Friday,16.0
29580,1998,3,Thursday,15.0
29581,1998,3,Monday,16.0
29582,1998,3,Monday,12.0
29583,1998,3,Friday,10.0
29584,1998,3,Monday,4.0
29585,1998,3,Friday,21.0
29586,1998,3,Friday,14.0
29587,1998,3,Saturday,1.0
29588,1998,3,Wednesday,12.0
29589,1998,3,Sunday,13.0
29590,1998,3,Saturday,7.0
29591,1998,3,Saturday,15.0
29592,1998,3,Monday,18.0
29593,2000,6,Monday,8.0
29594,2000,6,Friday,7.0
29595,2000,6,Monday,17.0
29596,2000,6,Wednesday,9.0
29597,2000,6,Sunday,3.0
29598,2000,6,Tuesday,19.0
29599,2000,6,Monday,13.0
29600,2018,11,Monday,5.0
29601,2018,11,Friday,9.0
29602,1990,7,Monday,15.0
29603,1990,7,Sunday,8.0
29604,1990,7,Sunday,6.0
29605,1990,7,Friday,2.0
29606,1990,7,Tuesday,18.0
29607,1990,7,Wednesday,14.0
29608,1990,7,Sunday,16.0
29609,2017,7,Sunday,3.0
29610,2017,7,Saturday,23.0
29611,1995,6,Thursday,3.0
29612,1995,6,Saturday,9.0
29613,1995,6,Friday,10.0
29614,1995,6,Tuesday,8.0
29615,2005,3,Friday,7.0
29616,2005,3,Wednesday,9.0
29617,2005,3,Monday,4.0
29618,2005,3,Sunday,2.0
29619,2005,3,Friday,19.0
29620,2005,3,Friday,16.0
29621,2005,3,Saturday,20.0
29622,2005,3,Sunday,10.0
29623,2005,3,Sunday,9.0
29624,2005,3,Wednesday,2.0
29625,2005,3,Friday,5.0
29626,2005,3,Sunday,22.0
29627,1993,1,Saturday,4.0
29628,1993,1,Thursday,23.0
29629,1993,1,Monday,23.0
29630,1993,1,Friday,3.0
29631,1993,1,Thursday,21.0
29632,1993,1,Saturday,0.0
29633,1993,1,Thursday,17.0
29634,2004,9,Saturday,21.0
29635,2004,9,Wednesday,6.0
29636,2004,9,Thursday,8.0
29637,2004,9,Wednesday,5.0
29638,2004,9,Wednesday,19.0
29639,2004,9,Thursday,19.0
29640,2004,9,Saturday,12.0
29641,2004,9,Sunday,15.0
29642,2004,9,Saturday,14.0
29643,2004,9,Sunday,17.0
29644,2004,9,Wednesday,16.0
29645,2004,9,Friday,12.0
29646,2011,8,Thursday,21.0
29647,2011,8,Friday,19.0
29648,2011,8,Sunday,8.0
29649,2011,8,Wednesday,8.0
29650,1989,9,Monday,4.0
29651,1989,9,Tuesday,21.0
29652,2007,1,Wednesday,7.0
29653,2007,1,Tuesday,12.0
29654,2007,1,Wednesday,13.0
29655,2007,1,Saturday,5.0
29656,2007,1,Saturday,2.0
29657,2007,1,Wednesday,18.0
29658,2007,1,Wednesday,2.0
29659,2007,1,Sunday,14.0
29660,2007,1,Saturday,6.0
29661,2007,1,Saturday,16.0
29662,2007,1,Thursday,14.0
29663,2012,11,Wednesday,13.0
29664,2012,11,Sunday,8.0
29665,2012,11,Friday,13.0
29666,2012,11,Monday,18.0
29667,2012,11,Monday,2.0
29668,2012,11,Saturday,22.0
29669,2012,11,Thursday,16.0
29670,2012,11,Monday,12.0
29671,2012,11,Thursday,15.0
29672,2012,11,Saturday,3.0
29673,2012,10,Sunday,17.0
29674,2012,10,Saturday,5.0
29675,2012,10,Friday,6.0
29676,2012,10,Wednesday,12.0
29677,2012,10,Monday,8.0
29678,2012,10,Friday,1.0
29679,2012,10,Wednesday,2.0
29680,2012,10,Thursday,21.0
29681,2012,10,Monday,19.0
29682,2012,10,Tuesday,9.0
29683,2000,5,Saturday,19.0
29684,2000,5,Tuesday,5.0
29685,2000,5,Wednesday,21.0
29686,2000,5,Tuesday,20.0
29687,2000,5,Saturday,16.0
29688,2000,5,Monday,12.0
29689,2000,5,Thursday,11.0
29690,2000,5,Thursday,15.0
29691,2000,5,Monday,11.0
29692,1992,10,Thursday,9.0
29693,1992,10,Saturday,4.0
29694,1992,10,Tuesday,17.0
29695,1992,10,Monday,0.0
29696,1992,10,Saturday,23.0
29697,1992,10,Tuesday,22.0
29698,1992,10,Tuesday,0.0
29699,2006,6,Friday,1.0
29700,2006,6,Thursday,23.0
29701,2006,6,Wednesday,2.0
29702,2006,6,Tuesday,20.0
29703,2006,6,Thursday,9.0
29704,2006,6,Monday,15.0
29705,2006,6,Monday,17.0
29706,2002,6,Wednesday,5.0
29707,2002,6,Thursday,4.0
29708,2002,6,Thursday,11.0
29709,2002,6,Tuesday,10.0
29710,2002,6,Tuesday,12.0
29711,2002,6,Monday,23.0
29712,2002,6,Thursday,23.0
29713,2002,6,Wednesday,21.0
29714,2002,6,Saturday,16.0
29715,2002,6,Saturday,12.0
29716,2002,6,Sunday,10.0
29717,1995,10,Sunday,23.0
29718,1995,10,Thursday,2.0
29719,1995,10,Monday,23.0
29720,1995,10,Sunday,7.0
29721,1995,10,Saturday,7.0
29722,1995,10,Monday,6.0
29723,1995,10,Monday,7.0
29724,1995,10,Tuesday,11.0
29725,1995,10,Friday,15.0
29726,1995,10,Tuesday,9.0
29727,2015,9,Wednesday,16.0
29728,2015,9,Friday,6.0
29729,2015,9,Monday,11.0
29730,2015,9,Friday,18.0
29731,2015,9,Tuesday,9.0
29732,2015,9,Thursday,14.0
29733,2015,9,Monday,8.0
29734,2015,9,Sunday,16.0
29735,2015,9,Thursday,0.0
29736,2015,9,Tuesday,4.0
29737,2015,9,Saturday,0.0
29738,2015,9,Saturday,20.0
29739,1989,10,Thursday,16.0
29740,1989,10,Friday,16.0
29741,1989,10,Saturday,15.0
29742,1989,10,Thursday,21.0
29743,1989,10,Friday,0.0
29744,1989,10,Sunday,10.0
29745,2003,7,Thursday,10.0
29746,2003,7,Thursday,12.0
29747,2003,7,Saturday,7.0
29748,2003,7,Sunday,17.0
29749,2003,7,Tuesday,18.0
29750,2003,7,Thursday,23.0
29751,2003,7,Friday,19.0
29752,2003,7,Sunday,23.0
29753,2003,7,Thursday,17.0
29754,2003,7,Monday,6.0
29755,2003,7,Wednesday,17.0
29756,2003,7,Monday,1.0
29757,2003,7,Thursday,15.0
29758,2003,7,Sunday,14.0
29759,2003,7,Thursday,18.0
29760,1995,1,Sunday,3.0
29761,1995,1,Saturday,22.0
29762,1995,1,Sunday,4.0
29763,1995,1,Monday,0.0
29764,1995,1,Monday,1.0
29765,1995,1,Sunday,10.0
29766,1995,1,Friday,12.0
29767,2002,2,Monday,0.0
29768,2002,2,Sunday,5.0
29769,2002,2,Monday,20.0
29770,2002,2,Thursday,20.0
29771,2002,2,Sunday,6.0
29772,2002,2,Saturday,10.0
29773,2002,2,Saturday,11.0
29774,2002,2,Tuesday,23.0
29775,2002,2,Thursday,12.0
29776,2002,2,Tuesday,10.0
29777,2002,2,Thursday,15.0
29778,2002,2,Thursday,8.0
29779,1994,7,Sunday,0.0
29780,1994,7,Friday,22.0
29781,1994,7,Friday,0.0
29782,1994,7,Saturday,13.0
29783,1994,7,Sunday,6.0
29784,1994,7,Tuesday,17.0
29785,1994,7,Wednesday,12.0
29786,1994,7,Thursday,8.0
29787,2004,7,Friday,14.0
29788,2004,7,Tuesday,13.0
29789,2004,7,Saturday,12.0
29790,2004,7,Sunday,17.0
29791,2004,7,Sunday,16.0
29792,2004,7,Wednesday,3.0
29793,2004,7,Wednesday,1.0
29794,2004,7,Tuesday,19.0
29795,2004,7,Sunday,1.0
29796,2004,7,Saturday,23.0
29797,2004,7,Wednesday,23.0
29798,2015,6,Thursday,11.0
29799,2015,6,Wednesday,20.0
29800,2015,6,Friday,1.0
29801,2015,6,Sunday,17.0
29802,2015,6,Wednesday,14.0
29803,2015,6,Saturday,18.0
29804,2015,6,Monday,14.0
29805,2013,3,Tuesday,20.0
29806,2013,3,Friday,12.0
29807,2013,3,Monday,10.0
29808,2013,3,Monday,17.0
29809,2013,3,Monday,11.0
29810,2013,3,Tuesday,13.0
29811,2013,3,Sunday,23.0
29812,2013,3,Saturday,22.0
29813,2013,3,Friday,2.0
29814,2013,3,Saturday,8.0
29815,2009,11,Thursday,7.0
29816,2009,11,Thursday,8.0
29817,2009,11,Monday,15.0
29818,2009,11,Tuesday,16.0
29819,2009,11,Thursday,15.0
29820,2009,11,Wednesday,11.0
29821,2009,11,Sunday,21.0
29822,2009,11,Saturday,10.0
29823,2009,11,Sunday,13.0
29824,2009,11,Sunday,11.0
29825,2009,11,Saturday,9.0
29826,2009,11,Wednesday,5.0
29827,2009,11,Tuesday,0.0
29828,2009,11,Thursday,5.0
29829,2009,11,Wednesday,1.0
29830,2009,11,Tuesday,18.0
29831,2009,11,Tuesday,19.0
29832,2009,11,Sunday,2.0
29833,2009,11,Monday,11.0
29834,2009,11,Sunday,22.0
29835,2009,11,Sunday,1.0
29836,2009,11,Friday,21.0
29837,2009,11,Thursday,3.0
29838,2009,11,Wednesday,2.0
29839,2009,11,Wednesday,18.0
29840,2009,11,Saturday,15.0
29841,2009,11,Saturday,16.0
29842,2009,11,Tuesday,12.0
29843,2009,11,Monday,12.0
29844,2009,11,Thursday,11.0
29845,2009,11,Sunday,20.0
29846,2009,11,Monday,17.0
29847,2009,11,Monday,7.0
29848,2009,11,Friday,11.0
29849,2009,11,Friday,12.0
29850,1996,2,Wednesday,16.0
29851,1996,2,Wednesday,14.0
29852,1996,2,Wednesday,9.0
29853,1996,2,Saturday,7.0
29854,1996,2,Thursday,19.0
29855,1996,2,Friday,16.0
29856,1996,2,Wednesday,17.0
29857,1996,2,Wednesday,19.0
29858,1996,2,Saturday,20.0
29859,1996,2,Monday,15.0
29860,1995,1,Friday,20.0
29861,1995,1,Monday,22.0
29862,1995,1,Wednesday,23.0
29863,1995,1,Saturday,11.0
29864,1995,1,Friday,14.0
29865,1995,1,Saturday,0.0
29866,1995,1,Wednesday,15.0
29867,1995,1,Friday,16.0
29868,1995,1,Friday,6.0
29869,1990,5,Tuesday,18.0
29870,1990,5,Tuesday,8.0
29871,1990,5,Monday,12.0
29872,1990,5,Friday,19.0
29873,1990,5,Friday,7.0
29874,1990,5,Friday,23.0
29875,1990,5,Tuesday,0.0
29876,1990,5,Thursday,0.0
29877,1990,5,Sunday,16.0
29878,1995,8,Sunday,20.0
29879,1995,8,Friday,22.0
29880,1995,8,Friday,23.0
29881,1995,8,Friday,21.0
29882,1995,8,Monday,9.0
29883,1997,12,Saturday,23.0
29884,1997,12,Friday,1.0
29885,1997,12,Monday,1.0
29886,1997,12,Tuesday,15.0
29887,1997,12,Thursday,19.0
29888,1997,12,Sunday,6.0
29889,2000,12,Friday,2.0
29890,2000,12,Sunday,4.0
29891,2000,12,Thursday,8.0
29892,2000,12,Friday,17.0
29893,2000,12,Thursday,13.0
29894,2000,12,Saturday,0.0
29895,2000,12,Thursday,23.0
29896,2012,6,Wednesday,15.0
29897,2012,6,Friday,6.0
29898,2012,6,Tuesday,12.0
29899,2012,6,Monday,3.0
29900,2012,6,Wednesday,5.0
29901,2012,6,Thursday,18.0
29902,2012,6,Saturday,15.0
29903,2012,6,Saturday,10.0
29904,2012,6,Friday,8.0
29905,1996,11,Friday,18.0
29906,1996,11,Wednesday,0.0
29907,1996,11,Friday,21.0
29908,1996,11,Saturday,3.0
29909,1996,11,Friday,2.0
29910,1996,11,Thursday,1.0
29911,1996,11,Thursday,23.0
29912,1996,11,Friday,11.0
29913,1996,11,Friday,8.0
29914,1996,11,Tuesday,15.0
29915,1996,11,Tuesday,6.0
29916,2001,4,Monday,18.0
29917,2001,4,Tuesday,19.0
29918,2001,4,Wednesday,13.0
29919,2001,4,Thursday,13.0
29920,2001,4,Thursday,7.0
29921,2001,4,Monday,11.0
29922,2001,4,Wednesday,1.0
29923,2001,4,Wednesday,5.0
29924,2001,4,Tuesday,4.0
29925,2001,4,Sunday,13.0
29926,2001,4,Friday,11.0
29927,2001,4,Tuesday,8.0
29928,1993,7,Monday,10.0
29929,1993,7,Friday,19.0
29930,1993,7,Tuesday,12.0
29931,1993,7,Monday,8.0
29932,1998,1,Monday,11.0
29933,1998,1,Friday,7.0
29934,1998,1,Wednesday,16.0
29935,1998,1,Thursday,13.0
29936,1998,1,Tuesday,11.0
29937,1998,1,Sunday,23.0
29938,1998,1,Friday,20.0
29939,1998,1,Saturday,15.0
29940,1998,1,Sunday,12.0
29941,1998,1,Thursday,3.0
29942,1998,1,Saturday,3.0
29943,1990,3,Wednesday,16.0
29944,1990,3,Friday,19.0
29945,1990,3,Friday,1.0
29946,1990,3,Sunday,16.0
29947,1990,3,Saturday,12.0
29948,1990,3,Monday,14.0
29949,1990,3,Thursday,7.0
29950,1990,3,Wednesday,9.0
29951,2004,9,Saturday,22.0
29952,2004,9,Sunday,16.0
29953,2004,9,Saturday,6.0
29954,2004,9,Thursday,13.0
29955,2004,9,Tuesday,15.0
29956,2004,9,Friday,8.0
29957,1997,7,Thursday,21.0
29958,1997,7,Wednesday,8.0
29959,1997,7,Friday,5.0
29960,1997,7,Monday,23.0
29961,1997,7,Saturday,10.0
29962,2013,9,Saturday,5.0
29963,2013,9,Tuesday,23.0
29964,2013,9,Wednesday,22.0
29965,2013,9,Monday,20.0
29966,2013,9,Saturday,12.0
29967,2013,9,Saturday,15.0
29968,2013,9,Saturday,11.0
29969,2013,9,Sunday,9.0
29970,2013,9,Thursday,9.0
29971,2013,9,Tuesday,11.0
29972,2013,9,Saturday,19.0
29973,2013,9,Tuesday,16.0
29974,2013,9,Thursday,6.0
29975,2013,9,Tuesday,8.0
29976,2013,9,Wednesday,11.0
29977,2010,1,Tuesday,13.0
29978,2010,1,Saturday,0.0
29979,2010,1,Monday,21.0
29980,2010,1,Monday,20.0
29981,2010,1,Tuesday,5.0
29982,2010,1,Tuesday,20.0
29983,2010,1,Saturday,11.0
29984,2010,1,Tuesday,16.0
29985,2010,1,Thursday,9.0
29986,1998,10,Wednesday,9.0
29987,1998,10,Saturday,6.0
29988,1998,10,Monday,19.0
29989,1998,10,Sunday,9.0
29990,1998,10,Sunday,8.0
29991,1998,10,Thursday,19.0
29992,1998,10,Saturday,1.0
29993,1996,6,Friday,5.0
29994,1996,6,Sunday,22.0
29995,1996,6,Tuesday,14.0
29996,1996,6,Friday,20.0
29997,1996,6,Thursday,2.0
29998,1996,6,Sunday,10.0
29999,2013,8,Sunday,1.0
30000,2013,8,Friday,6.0
30001,2013,8,Tuesday,8.0
30002,2013,8,Thursday,6.0
30003,2013,8,Wednesday,17.0
30004,2013,8,Thursday,3.0
30005,2013,8,Saturday,12.0
30006,2013,8,Saturday,14.0
30007,2013,8,Tuesday,13.0
30008,2013,8,Monday,13.0
30009,2013,8,Tuesday,17.0
30010,2007,7,Friday,18.0
30011,2007,7,Saturday,21.0
30012,2007,7,Saturday,6.0
30013,2007,7,Sunday,20.0
30014,2007,7,Monday,1.0
30015,2007,7,Wednesday,9.0
30016,2007,7,Thursday,9.0
30017,2007,7,Monday,13.0
30018,2010,8,Saturday,15.0
30019,2010,8,Saturday,7.0
30020,2010,8,Tuesday,18.0
30021,2010,8,Friday,0.0
30022,2010,8,Sunday,21.0
30023,2010,8,Tuesday,19.0
30024,2010,8,Tuesday,22.0
30025,2010,8,Sunday,19.0
30026,2010,8,Wednesday,16.0
30027,2010,8,Monday,16.0
30028,2010,8,Thursday,6.0
30029,2010,8,Saturday,19.0
30030,2009,11,Monday,1.0
30031,2009,11,Monday,13.0
30032,2009,11,Sunday,18.0
30033,2009,11,Sunday,15.0
30034,2009,11,Saturday,12.0
30035,2009,11,Friday,10.0
30036,2009,11,Thursday,13.0
30037,2009,11,Sunday,19.0
30038,2003,7,Friday,15.0
30039,2003,7,Monday,8.0
30040,2003,7,Sunday,19.0
30041,2003,7,Thursday,16.0
30042,2003,7,Wednesday,13.0
30043,2003,7,Tuesday,19.0
30044,2003,7,Saturday,2.0
30045,2003,7,Saturday,5.0
30046,2003,7,Sunday,7.0
30047,2003,7,Saturday,13.0
30048,2003,7,Tuesday,9.0
30049,2003,7,Wednesday,16.0
30050,2008,2,Saturday,3.0
30051,2008,2,Saturday,9.0
30052,2008,2,Thursday,7.0
30053,2008,2,Monday,12.0
30054,2008,2,Sunday,20.0
30055,2008,2,Wednesday,9.0
30056,2008,2,Monday,17.0
30057,2008,2,Friday,18.0
30058,2008,2,Wednesday,1.0
30059,2008,2,Friday,5.0
30060,2008,2,Sunday,10.0
30061,2008,2,Sunday,9.0
30062,2016,4,Wednesday,17.0
30063,2016,4,Saturday,23.0
30064,2016,4,Friday,18.0
30065,2016,4,Friday,11.0
30066,2016,4,Thursday,14.0
30067,2016,4,Friday,7.0
30068,2016,4,Monday,9.0
30069,2016,4,Wednesday,9.0
30070,2016,4,Thursday,10.0
30071,2016,4,Sunday,5.0
30072,2016,4,Sunday,15.0
30073,2016,4,Friday,10.0
30074,1999,4,Wednesday,18.0
30075,1999,4,Tuesday,14.0
30076,1999,4,Monday,10.0
30077,1999,4,Wednesday,7.0
30078,1999,4,Friday,6.0
30079,1999,4,Monday,6.0
30080,1999,4,Thursday,22.0
30081,1999,4,Saturday,22.0
30082,1999,4,Sunday,7.0
30083,2009,12,Saturday,1.0
30084,2009,12,Thursday,23.0
30085,2009,12,Wednesday,2.0
30086,2009,12,Sunday,7.0
30087,2009,12,Saturday,14.0
30088,2009,12,Thursday,15.0
30089,2009,12,Friday,11.0
30090,2009,12,Wednesday,14.0
30091,2009,12,Thursday,6.0
30092,2015,5,Tuesday,11.0
30093,2015,5,Friday,13.0
30094,2015,5,Monday,14.0
30095,2015,5,Monday,15.0
30096,2015,5,Friday,22.0
30097,2015,5,Friday,20.0
30098,2015,5,Thursday,5.0
30099,2015,5,Thursday,1.0
30100,2015,5,Saturday,19.0
30101,2000,9,Tuesday,7.0
30102,2000,9,Friday,6.0
30103,2000,9,Friday,19.0
30104,2000,9,Wednesday,9.0
30105,2000,9,Thursday,0.0
30106,2000,9,Tuesday,21.0
30107,2000,3,Sunday,4.0
30108,2000,3,Sunday,3.0
30109,2000,3,Monday,20.0
30110,2000,3,Sunday,11.0
30111,2000,3,Thursday,14.0
30112,2000,3,Tuesday,16.0
30113,2000,3,Wednesday,14.0
30114,2007,9,Sunday,18.0
30115,2007,9,Sunday,5.0
30116,2007,9,Sunday,9.0
30117,2007,9,Saturday,8.0
30118,2007,9,Saturday,9.0
30119,2007,9,Friday,0.0
30120,2007,9,Friday,10.0
30121,2007,9,Thursday,8.0
30122,2007,9,Tuesday,6.0
30123,2007,9,Monday,16.0
30124,2018,5,Friday,20.0
30125,2019,5,Monday,16.0
30126,2019,5,Sunday,18.0
30127,2001,4,Friday,21.0
30128,2001,4,Friday,1.0
30129,2001,4,Tuesday,21.0
30130,2001,4,Saturday,2.0
30131,2001,4,Thursday,15.0
30132,2001,4,Thursday,16.0
30133,2001,4,Saturday,21.0
30134,2001,4,Monday,4.0
30135,2001,4,Thursday,20.0
30136,2001,4,Tuesday,0.0
30137,2001,4,Sunday,6.0
30138,2001,4,Saturday,6.0
30139,1997,1,Wednesday,18.0
30140,1997,1,Tuesday,17.0
30141,1997,1,Friday,23.0
30142,1997,1,Saturday,18.0
30143,1997,1,Saturday,23.0
30144,1997,1,Saturday,4.0
30145,1997,1,Friday,18.0
30146,2015,6,Thursday,5.0
30147,1994,5,Friday,23.0
30148,1994,5,Monday,19.0
30149,1994,5,Sunday,11.0
30150,1994,5,Friday,6.0
30151,1994,5,Friday,16.0
30152,1994,5,Monday,0.0
30153,1994,5,Tuesday,15.0
30154,1994,5,Wednesday,8.0
30155,1994,5,Thursday,17.0
30156,2015,9,Friday,17.0
30157,1993,3,Monday,5.0
30158,1993,3,Saturday,1.0
30159,1993,3,Tuesday,10.0
30160,1993,3,Tuesday,11.0
30161,1993,3,Tuesday,6.0
30162,1993,3,Tuesday,8.0
30163,1993,3,Sunday,2.0
30164,1993,3,Wednesday,0.0
30165,1993,3,Tuesday,21.0
30166,1993,3,Sunday,8.0
30167,1993,3,Sunday,14.0
30168,2013,11,Tuesday,16.0
30169,2013,11,Wednesday,15.0
30170,2013,11,Friday,6.0
30171,2013,11,Monday,15.0
30172,2013,11,Friday,7.0
30173,2013,11,Sunday,19.0
30174,2013,11,Friday,19.0
30175,2013,11,Thursday,21.0
30176,2013,11,Wednesday,3.0
30177,2013,11,Tuesday,19.0
30178,2013,11,Tuesday,20.0
30179,2013,11,Monday,0.0
30180,2013,11,Friday,23.0
30181,2010,4,Wednesday,9.0
30182,2010,4,Sunday,20.0
30183,2010,4,Sunday,18.0
30184,2010,4,Monday,14.0
30185,2010,4,Friday,18.0
30186,2010,4,Sunday,5.0
30187,2010,4,Sunday,13.0
30188,2010,4,Saturday,17.0
30189,1993,5,Thursday,18.0
30190,1993,5,Friday,23.0
30191,1993,5,Saturday,1.0
30192,1993,5,Friday,16.0
30193,1993,5,Wednesday,16.0
30194,1993,5,Friday,7.0
30195,1993,5,Saturday,16.0
30196,2003,3,Friday,20.0
30197,2003,3,Saturday,19.0
30198,2003,3,Wednesday,15.0
30199,2003,3,Wednesday,17.0
30200,2003,3,Friday,16.0
30201,2003,3,Friday,11.0
30202,2003,3,Sunday,5.0
30203,2016,5,Wednesday,5.0
30204,2016,5,Saturday,20.0
30205,2016,5,Wednesday,15.0
30206,2016,5,Monday,15.0
30207,2016,5,Tuesday,2.0
30208,2016,5,Sunday,10.0
30209,2016,5,Thursday,8.0
30210,2016,5,Wednesday,14.0
30211,2002,3,Friday,8.0
30212,2002,3,Monday,15.0
30213,2002,3,Thursday,13.0
30214,2002,3,Friday,12.0
30215,2002,3,Friday,14.0
30216,2002,3,Wednesday,14.0
30217,2002,3,Wednesday,2.0
30218,2002,3,Friday,22.0
30219,1992,3,Sunday,18.0
30220,1992,3,Friday,18.0
30221,1992,3,Monday,20.0
30222,1992,3,Thursday,0.0
30223,1992,3,Tuesday,10.0
30224,1992,3,Thursday,6.0
30225,2023,6,Wednesday,3.0
30226,2023,6,Friday,0.0
30227,2023,6,Thursday,18.0
30228,2013,1,Sunday,14.0
30229,2013,1,Saturday,7.0
30230,2013,1,Saturday,14.0
30231,2013,1,Sunday,12.0
30232,2013,1,Sunday,11.0
30233,2013,1,Tuesday,0.0
30234,2013,1,Thursday,5.0
30235,2013,1,Thursday,20.0
30236,2013,1,Saturday,0.0
30237,2013,1,Monday,8.0
30238,2013,1,Friday,16.0
30239,2013,1,Saturday,2.0
30240,2013,1,Monday,15.0
30241,2013,1,Monday,17.0
30242,2013,1,Monday,10.0
30243,2013,1,Friday,2.0
30244,2013,1,Friday,12.0
30245,1995,9,Friday,10.0
30246,1995,9,Saturday,2.0
30247,1995,9,Saturday,13.0
30248,1995,9,Friday,1.0
30249,1995,9,Sunday,4.0
30250,2016,11,Saturday,1.0
30251,2016,11,Wednesday,17.0
30252,2016,11,Tuesday,23.0
30253,2016,11,Tuesday,5.0
30254,2016,11,Wednesday,3.0
30255,2016,11,Thursday,2.0
30256,2016,11,Saturday,12.0
30257,2016,11,Saturday,6.0
30258,2016,11,Wednesday,22.0
30259,2011,6,Friday,19.0
30260,2011,6,Wednesday,5.0
30261,2011,6,Tuesday,1.0
30262,2011,6,Sunday,13.0
30263,2011,6,Saturday,10.0
30264,2011,6,Saturday,12.0
30265,2011,6,Saturday,6.0
30266,2011,6,Monday,13.0
30267,2011,6,Tuesday,9.0
30268,2011,6,Friday,8.0
30269,2011,6,Monday,16.0
30270,2011,6,Friday,12.0
30271,1992,4,Saturday,3.0
30272,1992,4,Friday,18.0
30273,1992,4,Friday,0.0
30274,1992,4,Tuesday,9.0
30275,1992,4,Monday,14.0
30276,1992,4,Tuesday,4.0
30277,1992,4,Saturday,11.0
30278,1992,4,Saturday,8.0
30279,1992,4,Thursday,11.0
30280,1995,7,Sunday,2.0
30281,1995,7,Monday,10.0
30282,1995,7,Wednesday,10.0
30283,1995,7,Thursday,9.0
30284,1995,7,Friday,22.0
30285,1995,7,Sunday,17.0
30286,1995,7,Tuesday,10.0
30287,2014,9,Sunday,19.0
30288,2014,9,Monday,20.0
30289,2014,9,Monday,23.0
30290,2014,9,Sunday,13.0
30291,2014,9,Thursday,8.0
30292,2014,9,Wednesday,13.0
30293,2014,9,Thursday,22.0
30294,2014,9,Monday,5.0
30295,2014,9,Thursday,13.0
30296,2014,9,Monday,16.0
30297,1993,4,Wednesday,15.0
30298,1993,4,Saturday,17.0
30299,1993,4,Wednesday,8.0
30300,1993,4,Tuesday,15.0
30301,1993,4,Wednesday,12.0
30302,1993,4,Sunday,21.0
30303,1993,4,Saturday,20.0
30304,2013,12,Saturday,9.0
30305,2013,12,Saturday,8.0
30306,2013,12,Sunday,13.0
30307,2013,12,Sunday,8.0
30308,2013,12,Saturday,13.0
30309,2013,12,Monday,20.0
30310,2013,12,Thursday,16.0
30311,2013,12,Tuesday,16.0
30312,2013,12,Friday,15.0
30313,2013,12,Tuesday,10.0
30314,2013,12,Tuesday,7.0
30315,2013,12,Wednesday,10.0
30316,2013,12,Friday,4.0
30317,1999,2,Friday,13.0
30318,1999,2,Sunday,1.0
30319,1999,2,Monday,2.0
30320,1999,2,Saturday,23.0
30321,1999,2,Wednesday,9.0
30322,1999,2,Friday,12.0
30323,1999,2,Monday,0.0
30324,1999,2,Tuesday,18.0
30325,1999,2,Monday,21.0
30326,1999,2,Sunday,11.0
30327,1999,2,Thursday,3.0
30328,1999,2,Wednesday,22.0
30329,1999,2,Sunday,7.0
30330,2013,6,Friday,20.0
30331,2013,6,Saturday,11.0
30332,2013,6,Saturday,16.0
30333,2013,6,Saturday,17.0
30334,2013,6,Sunday,16.0
30335,2013,6,Sunday,11.0
30336,2013,6,Saturday,6.0
30337,2013,6,Sunday,14.0
30338,2013,6,Thursday,12.0
30339,2013,6,Wednesday,13.0
30340,2013,6,Sunday,6.0
30341,2013,6,Wednesday,17.0
30342,2013,6,Monday,7.0
30343,1998,8,Sunday,5.0
30344,1998,8,Thursday,22.0
30345,1998,8,Monday,19.0
30346,1998,8,Sunday,6.0
30347,1998,8,Monday,13.0
30348,1998,8,Wednesday,15.0
30349,1998,8,Thursday,16.0
30350,1998,8,Saturday,21.0
30351,1998,8,Friday,3.0
30352,1998,8,Sunday,15.0
30353,1998,8,Saturday,12.0
30354,1998,8,Sunday,7.0
30355,2006,10,Friday,11.0
30356,2006,10,Sunday,1.0
30357,2006,10,Tuesday,9.0
30358,2006,10,Sunday,21.0
30359,2006,10,Friday,20.0
30360,2006,10,Saturday,5.0
30361,2006,10,Saturday,4.0
30362,2006,10,Friday,19.0
30363,2006,10,Sunday,16.0
30364,2014,12,Monday,9.0
30365,2014,12,Sunday,20.0
30366,2014,12,Monday,12.0
30367,2014,12,Wednesday,13.0
30368,2014,12,Monday,17.0
30369,2014,12,Monday,15.0
30370,2014,12,Wednesday,15.0
30371,2014,12,Friday,22.0
30372,2014,12,Friday,0.0
30373,2014,12,Tuesday,5.0
30374,2014,12,Wednesday,17.0
30375,2010,5,Sunday,0.0
30376,2010,5,Saturday,18.0
30377,2010,5,Friday,7.0
30378,2010,5,Tuesday,13.0
30379,2010,5,Thursday,16.0
30380,2010,5,Thursday,10.0
30381,2010,5,Sunday,19.0
30382,2010,5,Thursday,20.0
30383,2002,2,Sunday,9.0
30384,2002,2,Tuesday,22.0
30385,2002,2,Sunday,2.0
30386,2002,2,Friday,18.0
30387,2002,2,Sunday,21.0
30388,2002,2,Thursday,16.0
